dataset_id,pid
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1999-r11i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/87632409-8cbf-314c-b3cc-449dac27bbe8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1999-r11i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f7199177-be6a-3dd2-8049-4da77fbe1d60
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1999-r11i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/dec6a1ad-4b4f-3c45-8e72-f612c74f0eb5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/3ad0614f-3084-31bd-81b6-5d5da41d93b1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/aa22c872-94ab-3fe4-8bb8-8559742388f1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/c1c24beb-d24e-33e2-ab02-044c6289f822
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/e73effd6-cce2-36fd-b9ae-818ae0eaa086
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/6262e5a5-d19c-34d6-8607-884510c3cc8d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r11i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/5b580bc4-0965-317b-9f91-bf44d3341713
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r11i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d8b962b4-05f3-323f-9462-1a1a41341cc8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r11i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/e345a75a-9eba-3372-afe6-5d527b67b29d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r11i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/7f977435-2549-34ec-badd-33da6ac06d3a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r11i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/5cb0e75d-ff2a-30e4-b779-f2319ccbbe2a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r8i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/8a54f78c-37c2-318f-b02c-7f6eeee8c063
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r8i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/0069e78b-afeb-38c4-a86b-94b55d142d8c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r8i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/601ce9c3-03fa-37eb-8076-2d2320aaa559
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r8i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/ffcd1914-d604-3f64-bd56-995132fe0e40
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r8i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/d5654324-8e13-36ef-8a55-74e18f99edbb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1973-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d6a068b3-c8fb-3bc7-97aa-f74aa36e8ec8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1973-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/db0644f9-8f3b-301c-afe6-b4a95689cf42
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1973-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/d0070d96-c2aa-389c-9a4c-56a6992b2519
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1973-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/c037d454-7bde-342d-a7e6-353707d92fc4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1973-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/ca5ec24a-17fe-3d50-b736-ab17cbf94248
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r7i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/139b0116-1906-3c4b-88d3-fb9bd6cab32c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r7i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/ee6df814-c094-308f-8972-233258502e77
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r7i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/dd354c68-8511-3bab-82c2-8ddf30085fbe
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r7i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/7af9693a-7c05-310a-bf88-c1d77068f28c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r7i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/eb1155b6-88d8-3414-aeb1-b3217fe786bd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1977-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/a72b128b-1c0c-3310-861f-d889c565b918
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1977-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d4819b24-4f38-31a0-8a84-26b9ae49e8f8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1977-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ab770bc0-015a-3892-a3e8-253083e303c5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1977-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/54294ac9-358a-302f-9c79-747bd6cc72b6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1977-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/70a71147-2816-30b7-bf21-4d309d01a6ec
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2015-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/02c883d5-5cec-38c8-9eaf-9b18d58f3ac8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2015-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/2ead1bb0-535a-3a7d-b2ff-cf74bed20003
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2015-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/a71bceb0-3b59-3d47-a44c-eb6ac9096686
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2015-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/b03f46d5-7a7e-3636-8ffb-0d58049312db
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2015-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/84cac81d-bc79-304a-8b29-556b4716c1b7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1962-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/fbca80ac-21ec-3b5d-b367-db056242c5c9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1962-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/4446e8c6-33b1-343a-8882-d10ea0ef1997
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1962-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/11fe4176-e946-3d7b-b46b-183b86892586
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1962-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/caef831f-fe2f-30ab-a5cb-7ff744da2c0e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1962-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/80532ff2-8fe7-337d-b922-275adefd98c7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1982-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/f2200296-7ee8-374e-9f40-8fb323e9026a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1982-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/209491a7-269a-3b87-a8cc-e614443e51a0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1982-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/86453e67-f8f2-324f-b25d-c0f9aaaa9db3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1982-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/677e0e46-11c8-3b30-8859-b6bf005a389d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1982-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/cc719350-a42e-3c32-9ff2-bf7b3f03c34d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/39a1274a-ae00-3cbe-ae98-6e74105ab172
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d113b738-b71f-35d7-85d3-abf33160e73c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/6f1c3119-8762-3541-82b9-95d3edfefaa0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/8c559463-391a-3940-9af6-368efb34030f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2018-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/6a887122-1d68-365b-9c4f-838798721b0f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/ad72a440-6ac9-3abe-a5fe-7175f17b11ad
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/44999775-a499-3590-bd66-3b3c2c585883
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/8bf6afac-f0e6-303a-b43b-381129c36b7c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f08acb63-b7b4-32b2-89ce-e28c7bd094ab
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/4672169a-7856-3d1e-b1b6-0be45b3f618e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r11i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/115d4c53-4747-3797-b670-2e96d15a7062
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r11i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/492ffe40-81e4-3d60-a28e-040ce5d78175
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r11i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/238711e7-32b7-3a4d-b622-d51873ef8c19
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r11i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/e637d70e-17e4-371b-8f2f-ad35eb0aa221
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r11i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/21d6321b-1e8e-310d-8798-cdf606655fca
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2014-r9i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/8f7adc2d-bea8-3238-8bbe-6b3f488fcc66
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2014-r9i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/663d6f0d-63fa-368b-b73a-1ba9077cf113
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2014-r9i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/9059a647-9a1d-34fd-8273-46d2b4b89aa9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2014-r9i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/55af5209-2c5d-3121-bac3-ede0db182394
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2014-r9i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/ee5238fd-3498-383b-934b-c4bc45c087c5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1969-r1i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/ab87f065-5fb1-3e07-a66d-a9b9a24b9c32
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1969-r1i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/65748517-b729-3e6a-a842-85ac04266903
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1969-r1i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/c267fb29-dfdd-3614-bf80-b86c28d5eb48
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1969-r1i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/44223228-cba2-35fa-9851-dcb04b901243
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1969-r1i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/48389052-d96d-32c8-96df-62397f6c4d8c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r3i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/c242d548-3abf-38ee-a611-2a88b2e0b712
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r3i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/34467661-1988-39c9-acce-1301b63422f0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/c5306248-7097-31c0-90c0-c3c9aa396e2a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/51b80173-3d54-320b-abf5-615addb0f345
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/6dced222-5335-3ab9-8388-5d5c36b81617
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/3a1f205e-33c6-3f51-9b84-78cabbc95f77
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/3f204f89-87e3-38d3-a68d-1267d9898cf0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/d3b5d23a-e75a-3f57-9b5a-028d4b228056
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/8b024949-ad56-36f1-ac13-eb3258629b00
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/45aca033-091b-38c6-a2b4-b46ce7473f6e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r3i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/5bb8dd9a-886a-3a70-9f66-b11f23247a03
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r3i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/8ff12519-fbe8-3328-8cba-0bb5e873e6a2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/163ddeb7-eed4-3244-a83d-fb34ddf83e90
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/d1a29666-a6f0-3c90-b6bb-3c670a7e134f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/afb62867-4d20-3f5a-8255-65b355889d09
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r1i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/146109d5-3b53-31af-b63a-4d62bfc79404
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r1i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/f7940870-7803-3356-bba1-3798432ebd8e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r1i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ab59e193-430b-3baa-ae38-19f3f4d5f27c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r1i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/980afa02-0b8f-3436-8e3c-4b8dec231aaf
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r1i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/498a91eb-c5bf-3a97-b69f-b4783e91246d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/2aa8dc88-afcc-3344-ad86-7a81184cbdaf
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/3964e8b5-df4f-3fc9-820b-40fa30f5cf37
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/075d853e-105e-34ee-9b51-bc8c204b24b8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f6e96095-51e9-341e-941e-0643e8846acf
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/3eede805-610a-37ae-a8a7-386fad887823
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2016-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/dcc8fb26-536d-31c9-8aff-cfbb7a502e21
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2016-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/a0eb35e1-cb49-323d-b9ea-225f8e3e6e8b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2016-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/60bb0ed6-c906-3ac5-ba09-ba97d8cfda9a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2016-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/2a4e31e8-2d01-3891-abe5-2eb6bbce715a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2016-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/1d4ac702-bffd-3b05-a99f-0c9c31ee5194
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/52aa45f1-9e55-37dd-a050-578554b9f6b7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d967e5f2-377f-3b9b-90e1-fca57f344c67
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/8930b651-d919-3d0c-b9ad-a9b70630c03f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/8368c29e-1524-3494-b034-5e88bab129d2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/a754ad45-4d4b-32e3-b514-c9688d0de3ef
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r12i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/35e8866d-ba61-3d8f-8409-242867c6307f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r12i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d607e5ab-c3a6-3c80-a275-88d4e58fb42e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r12i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/3a577fd1-63cf-3737-a8c6-eb9201f1ce11
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r12i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/251b606d-6fa3-35d6-b325-17c5d67673d1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r12i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/53fc3767-a8fe-3c7c-81fd-222e0a51bd91
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1978-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/c9ea72bd-96c7-3d87-9113-a7fff89d8b9e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1978-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/dca69180-13c7-319c-a653-4d1028ba0a3e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1978-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/8f961853-3237-3d6e-8a35-5f90835a602b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1978-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/d9917524-9e05-3694-b63b-72a835b324d6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1978-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/f89ad5f0-6d54-36c3-b7b3-45156412a2af
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d730fa9e-708f-333a-9e2f-1e343f64f29f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/036f5471-c3da-3213-81dd-ac00effb1659
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/1f2066cb-d799-3f48-bcbe-3633724df439
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/826e44b3-e4d6-329f-bed9-2ac452823d83
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/5a4ca3fe-92c2-3294-b5a1-90308589e02a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r7i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/06bc6f4d-268a-33c5-9c5a-33e2a28241cb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r7i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/e4e4b01a-f95a-3bf7-8000-0ecadbb9665a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r7i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/6a536bf2-8da4-3dda-9355-40339c2aa446
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r7i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/500ad3bb-f046-3698-a1dd-a405c918ec66
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r7i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/483f1922-0915-3d8b-9b25-0983041559a5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1970-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/fd985022-4737-3b9e-8cc4-f7472ef4fbc8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1970-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/dcd6271f-e647-31b7-948c-ea43513ec95b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1970-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/82fb4a93-0a53-39d9-81a3-6a36ba4b71c9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1970-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/6ca0259f-fa33-33ae-a90e-0732a1d2a7a3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1970-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/e8637555-1aad-3048-a6d6-c760d619f072
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r5i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/443f0e50-19e8-31ba-a4ab-2c3028ec9145
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r5i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/b422417a-b45d-3b41-ba22-37663fbdfa32
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r5i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ec25d652-f15c-34a7-9cdc-b19afcec9254
